"sample","chrom","start","observed","expected","log2fc","padj","arm","high_cn","cov_frac"
"DO217931","chr12",130000001,10,2.21721002708504,1.95019133961735,0.046957694262492,"positive",FALSE,NA
"DO217931","chr19",14000001,12,1.07134542523173,2.99185582996377,3.17015398511717e-06,"positive",FALSE,NA
"DO217931","chr20",1000001,33,1.40914734423135,4.13316073905763,4.12100799469908e-29,"positive",FALSE,NA
"DO217931","chrX",135000001,9,1.12869767177777,2.54420868607272,0.00261896106716718,"positive",FALSE,NA
"DO217939","chr6",157000001,5,0.410037746977515,2.59543332618272,0.0331450234743026,"positive",FALSE,NA
"DO217952","chr2",135000001,16,0.705393652405101,3.77488974665587,3.65585637588688e-13,"positive",FALSE,NA
"DO217953","chr9",107000001,5,0.450303797238441,2.5329709193388,0.0466360807831179,"positive",FALSE,NA
"DO217987","chr5",29000001,9,1.47674286039164,2.26480229951626,0.0147854708883788,"positive",FALSE,NA
"DO217987","chr8",57000001,14,2.89567758921993,2.09428150988644,0.00205309870531019,"positive",FALSE,NA
"DO217987","chr14",107000001,2,0.00994236039301111,2.29352200362125,0.0254099257151944,"positive",FALSE,NA
"DO217987","chr15",60000001,26,1.06247230568419,4.08408983586442,4.81648980509527e-23,"positive",FALSE,NA
"DO217987","chr16",51000001,11,1.45801534701098,2.55416988316349,0.000478467704113015,"positive",FALSE,NA
"DO217987","chrX",30000001,8,1.34779729060096,2.20165634417461,0.0383025000669572,"positive",FALSE,NA
"DO218059","chr8",86000001,6,0.534074692443776,2.65209932114746,0.0128073678288838,"positive",FALSE,NA
"DO218060","chr2",3000001,6,0.634257928663017,2.51869097372434,0.0268281643909702,"positive",FALSE,NA
"DO218060","chr2",23000001,9,0.649748860898461,3.0466087450599,4.76219595211745e-05,"positive",FALSE,NA
"DO218060","chr16",34196001,9,0.856759181529406,2.80776284165134,0.000377387619734793,"positive",FALSE,NA
"DO218060","chr17",58000001,12,0.416449833121136,3.76972837551531,1.36263105367085e-10,"positive",FALSE,NA
"DO218065","chr1",8000001,13,2.73039296450564,2.06317782843317,0.00475318107194196,"positive",FALSE,NA
"DO218065","chr1",117000001,14,2.76872558692359,2.14925272876021,0.0013398374521326,"positive",FALSE,NA
"DO218065","chr2",25000001,13,2.68317483827774,2.08442110190062,0.00405386123896619,"positive",FALSE,NA
"DO218065","chr3",125000001,20,2.52418745267246,2.76100443759239,1.06885623432918e-08,"positive",FALSE,NA
"DO218065","chr5",77000001,11,2.63879658877285,1.87335041865574,0.0444723666782987,"positive",FALSE,NA
"DO218065","chr5",109000001,13,3.22705636902638,1.85685086321481,0.0187378079103608,"positive",FALSE,NA
"DO218065","chr8",92000001,12,2.97740949628856,1.84584322237019,0.0322725153895757,"positive",FALSE,NA
"DO218065","chr16",75000001,9,1.36761671967177,2.34672910409462,0.00920401825296473,"positive",FALSE,NA
"DO218065","chr22",51000001,5,0.252467982168736,2.86972951763121,0.00527052813224111,"positive",FALSE,NA
"DO218072","chr4",140000001,6,0.402469319790328,2.84848992583607,0.00349517107855053,"positive",FALSE,NA
"DO218121","chr5",55000001,7,0.519799984276597,2.87860437477306,0.00128110770232955,"positive",FALSE,NA
"DO218121","chr5",175000001,5,0.450559079908894,2.53258341632706,0.0466953132815422,"positive",FALSE,NA
"DO218121","chr9",34000001,6,0.671187790778799,2.47246729891699,0.0342538056972399,"positive",FALSE,NA
"DO218121","chr12",11000001,7,1.03047169768995,2.29291422959359,0.0450153992396395,"positive",FALSE,NA
"DO218121","chr15",89000001,6,0.560503948361351,2.61568972596594,0.0157579688490634,"positive",FALSE,NA
"DO218121","chr21",37000001,8,0.548686395732566,3.01887952936367,0.000165003112484629,"positive",FALSE,NA
"DO218150","chr11",15000001,20,1.45284976162714,3.39197104182082,7.07589135962958e-13,"positive",FALSE,NA
"DO218150","chr13",21000001,9,0.885036728059813,2.77800327963324,0.000475473942147321,"positive",FALSE,NA
"DO218159","chr9",18000001,9,0.678379240099951,3.01112359417296,6.56903741350631e-05,"positive",FALSE,NA
"DO218159","chr11",66000001,11,0.994938269003213,2.94347604410298,1.56195807053031e-05,"positive",FALSE,NA
"DO218159","chr11",73000001,7,0.724838331671462,2.61429925739121,0.00771563767630292,"positive",FALSE,NA
"DO218159","chr11",75000001,30,1.74428855518689,3.76447915788459,1.25260536982579e-22,"positive",FALSE,NA
"DO218159","chr18",4000001,15,2.04877060772347,2.60439477539159,9.0069664785432e-06,"positive",FALSE,NA
"DO218159","chr19",22000001,15,2.7535087273609,2.25219988669905,0.000285650014276368,"positive",FALSE,NA
"DO218159","chr19",38000001,8,1.16113850072614,2.35529047536693,0.0169787968486214,"positive",FALSE,NA
"DO218168","chr3",144000001,15,1.5915825458529,2.88960137425401,3.82211504988056e-07,"positive",FALSE,NA
"DO218168","chr8",80000001,14,1.30444817122464,3.0064232895156,2.99906765631735e-07,"positive",FALSE,NA
"DO218168","chr13",115000001,2,0.00459194887867533,2.30873900249633,0.00738652298233172,"positive",FALSE,NA
"DO218168","chr15",90000001,9,1.47160298652637,2.26855844196802,0.0144477720125265,"positive",FALSE,NA
"DO218168","chr18",77000001,16,1.35042685113656,3.15653601348978,4.47882184389161e-09,"positive",FALSE,NA
"DO218168","chrX",140000001,9,1.61799736339995,2.16522672005866,0.0255190767894194,"positive",FALSE,NA
"DO218173","chr1",155000001,39,18.6349547696354,1.0456421624584,0.0196325381776174,"positive",FALSE,NA
"DO218173","chr1",160000001,12,38.6373663675637,-1.64661858248023,0.00110193017341791,"negative",FALSE,NA
"DO218173","chr2",100000001,72,13.0860933469985,2.41585032336074,1.37464954299156e-25,"positive",FALSE,NA
"DO218173","chr2",243000001,3,0.0289201497860063,2.72623307948855,0.00332822134115285,"positive",FALSE,NA
"DO218173","chr3",23000001,7,26.8008320616543,-1.86398242086095,0.00775552970619659,"negative",FALSE,NA
"DO218173","chr3",47000001,23,7.82956111688446,1.49634836943315,0.00603829208482938,"positive",FALSE,NA
"DO218173","chr3",48000001,18,6.09320625808967,1.48847315111758,0.0331666122953118,"positive",FALSE,NA
"DO218173","chr3",51000001,21,7.30157722255181,1.46249893571085,0.0156682401281283,"positive",FALSE,NA
"DO218173","chr3",88000001,38,13.5974786831115,1.44942128436309,6.21914796456282e-05,"positive",FALSE,NA
"DO218173","chr4",7000001,20,6.51635291373081,1.54683068926355,0.0107938861827815,"positive",FALSE,NA
"DO218173","chr5",10000001,13,33.6467723192393,-1.33878980874738,0.0420949793380039,"negative",FALSE,NA
"DO218173","chr5",131000001,8,32.2414307462321,-1.9455826202076,0.000932360483417082,"negative",FALSE,NA
"DO218173","chr6",33000001,39,19.506715134695,0.981368340014741,0.0418193442126807,"positive",FALSE,NA
"DO218173","chr6",153000001,8,27.79013797703,-1.73476446671942,0.0144477720125265,"negative",FALSE,NA
"DO218173","chr7",67000001,28,8.00772092254254,1.74411730459293,4.5169071059271e-05,"positive",FALSE,NA
"DO218173","chr7",68000001,21,8.01565727799914,1.3361468665935,0.0436946583300445,"positive",FALSE,NA
"DO218173","chr7",70000001,28,7.93850396347666,1.75590276354783,3.83779380534618e-05,"positive",FALSE,NA
"DO218173","chr7",71000001,22,7.98081223992034,1.40765065248593,0.0180836706653346,"positive",FALSE,NA
"DO218173","chr7",143000001,6,22.7322146220828,-1.83761506305002,0.0388057267129559,"negative",FALSE,NA
"DO218173","chr7",144000001,8,29.1142241197673,-1.80075554226099,0.00538005959517166,"negative",FALSE,NA
"DO218173","chr9",39000001,0,13.4499114609805,-4.80218406029596,0.00287437016215866,"negative",FALSE,NA
"DO218173","chr9",40024001,0,10.2708159360715,-4.42905563932249,0.0306000013863978,"negative",FALSE,NA
"DO218173","chr10",32000001,18,6.31228685527979,1.44131417958838,0.0466360807831179,"positive",FALSE,NA
"DO218173","chr10",120000001,34,12.5682199982298,1.40053371460676,0.000487123396570925,"positive",FALSE,NA
"DO218173","chr13",115000001,4,0.0695511574753946,2.98202766471874,0.000942576604257192,"positive",FALSE,NA
"DO218173","chr14",84000001,34,15.1020597496596,1.14485985879948,0.0146198955540664,"positive",FALSE,NA
"DO218173","chr14",106000001,15,3.2172290768929,2.05996871233682,0.00150884215587267,"positive",FALSE,NA
"DO218173","chr14",107000001,8,0.184942204885168,3.63340867688683,6.91224444797983e-08,"positive",FALSE,NA
"DO218173","chr16",5000001,21,7.29833846946629,1.46309798165116,0.0155985173615321,"positive",FALSE,NA
"DO218173","chr16",7000001,26,8.50755355066874,1.55678513094143,0.00109950904273036,"positive",FALSE,NA
"DO218173","chr16",10000001,19,6.49269885345136,1.47955284323064,0.0256998886313525,"positive",FALSE,NA
"DO218173","chr16",13000001,20,6.74940495305208,1.49968942418189,0.015884568897128,"positive",FALSE,NA
"DO218173","chr17",14000001,22,6.65559773593381,1.65278081020951,0.00188771798096151,"positive",FALSE,NA
"DO218173","chr17",17000001,19,6.00437940698991,1.58399080514269,0.01137739852651,"positive",FALSE,NA
"DO218173","chr17",26000001,21,6.32700852308145,1.65501120171078,0.00284068470865491,"positive",FALSE,NA
"DO218173","chr17",29000001,18,6.10775942159248,1.48529220423384,0.0339721755363387,"positive",FALSE,NA
"DO218173","chr17",39000001,25,6.23850797388716,1.91999615367438,2.00430252531923e-05,"positive",FALSE,NA
"DO218173","chr17",40000001,22,6.27831077506791,1.73092731265457,0.000843658946108226,"positive",FALSE,NA
"DO218173","chr17",43000001,18,5.41322674836642,1.64550776593691,0.010103815718037,"positive",FALSE,NA
"DO218173","chr17",51000001,25,7.60142187703044,1.65425020497231,0.000528710900021474,"positive",FALSE,NA
"DO218173","chr17",52000001,24,7.47525932387057,1.61917841374185,0.00120029043143914,"positive",FALSE,NA
"DO218173","chr17",56000001,22,6.38278098165056,1.70886149393393,0.00107855380489741,"positive",FALSE,NA
"DO218173","chr17",57000001,20,6.22745220400432,1.60749176851692,0.00641895493610439,"positive",FALSE,NA
"DO218173","chr17",60000001,21,6.12853874572031,1.69757388989286,0.00185231234520937,"positive",FALSE,NA
"DO218173","chr17",61000001,21,6.35476904047587,1.64915669697964,0.00300183239030605,"positive",FALSE,NA
"DO218173","chr17",64000001,22,6.25957887524019,1.73491972756299,0.000814462724062039,"positive",FALSE,NA
"DO218173","chr17",67000001,24,6.87353261739707,1.73235387220931,0.000337123582043036,"positive",FALSE,NA
"DO218173","chr17",68000001,23,7.43474275705159,1.56640539977556,0.00308818831836008,"positive",FALSE,NA
"DO218173","chr17",69000001,30,7.12637259684112,1.99974031994188,3.18213983555641e-07,"positive",FALSE,NA
"DO218173","chr17",71000001,19,6.43181056349435,1.49216999062523,0.0232961608222495,"positive",FALSE,NA
"DO218173","chr17",74000001,19,6.33064758772555,1.51337985743159,0.0196773004946212,"positive",FALSE,NA
"DO218173","chr17",78000001,19,6.35244323134332,1.50878374768259,0.0204557737123023,"positive",FALSE,NA
"DO218173","chr19",1000001,19,6.91893504570562,1.39419010944823,0.048468219951325,"positive",FALSE,NA
"DO218173","chr19",3000001,23,6.43589158832268,1.76050750303305,0.000390713308809066,"positive",FALSE,NA
"DO218173","chr19",4000001,19,6.26634154478753,1.5270262169395,0.0177180922263091,"positive",FALSE,NA
"DO218173","chr19",9000001,23,7.64424588119315,1.52880773350775,0.004416959756193,"positive",FALSE,NA
"DO218173","chr19",13000001,21,6.4800299651006,1.6230315247988,0.00379138487129463,"positive",FALSE,NA
"DO218173","chr19",16000001,20,6.29449175568338,1.59318636664655,0.0072366563120681,"positive",FALSE,NA
"DO218173","chr19",17000001,25,6.18339915619084,1.93184330237061,1.70040041801969e-05,"positive",FALSE,NA
"DO218173","chr19",21000001,28,7.5664565054394,1.82095495958669,1.53681600145356e-05,"positive",FALSE,NA
"DO218173","chr19",22000001,32,8.17711742003961,1.90515196096984,4.63384974475792e-07,"positive",FALSE,NA
"DO218173","chr19",23000001,25,7.8213154343866,1.61561373419907,0.000822205490997567,"positive",FALSE,NA
"DO218173","chr19",24000001,18,4.78096097152126,1.80865288629133,0.00261122005023417,"positive",FALSE,NA
"DO218173","chr19",29000001,25,7.82992842151634,1.61412124330349,0.000835589134161032,"positive",FALSE,NA
"DO218173","chr19",30000001,25,7.05907947438157,1.75421478458917,0.000165003112484629,"positive",FALSE,NA
"DO218173","chr19",31000001,33,7.31154723779061,2.1004808583252,8.44613740695153e-09,"positive",FALSE,NA
"DO218173","chr19",34000001,23,6.5320183744559,1.74065001147195,0.000487123396570925,"positive",FALSE,NA
"DO218173","chr19",35000001,19,6.57341229667123,1.46299586297021,0.0291736113270367,"positive",FALSE,NA
"DO218173","chr19",36000001,24,6.43619710144602,1.82056494883711,0.000120873285549182,"positive",FALSE,NA
"DO218173","chr19",43000001,19,5.84566961820451,1.61962980831985,0.00853739345335124,"positive",FALSE,NA
"DO218173","chr19",44000001,21,7.29469778899595,1.46377166593797,0.0155169707319504,"positive",FALSE,NA
"DO218173","chr19",45000001,24,6.23654886455801,1.8627001564358,7.15849507676399e-05,"positive",FALSE,NA
"DO218173","chr19",46000001,20,6.408033470262,1.56927693170145,0.00901039706157653,"positive",FALSE,NA
"DO218173","chr19",50000001,18,6.05793452108204,1.49621186868325,0.0313817765520437,"positive",FALSE,NA
"DO218173","chr19",51000001,22,6.6302740175005,1.65789557560822,0.00179510978790991,"positive",FALSE,NA
"DO218173","chr19",57000001,23,8.21662826385853,1.43081866709997,0.0110364342907561,"positive",FALSE,NA
"DO218173","chr19",58000001,23,7.6859677538944,1.52143586793943,0.00475516125534182,"positive",FALSE,NA
"DO218173","chr21",20000001,11,33.0636068131705,-1.54526389787011,0.0109602197323105,"negative",FALSE,NA
"DO218173","chr22",24000001,18,5.75367225251151,1.56474975430757,0.0186278833171146,"positive",FALSE,NA
"DO218173","chr22",25000001,19,6.29033317093724,1.52191985613499,0.0183433704018738,"positive",FALSE,NA
"DO218173","chr22",29000001,24,5.95017878516813,1.92537069460246,3.30177026468889e-05,"positive",FALSE,NA
"DO218173","chr22",31000001,28,5.94578439823679,2.14453408093275,1.18919742836304e-07,"positive",FALSE,NA
"DO218173","chr22",32000001,20,6.14943611364234,1.62432000243204,0.00553736531009999,"positive",FALSE,NA
"DO218173","chr22",33000001,23,6.45421632488568,1.75670090598316,0.000407017105506325,"positive",FALSE,NA
"DO218173","chr22",35000001,19,6.66163725586794,1.4451127723085,0.0333398357059951,"positive",FALSE,NA
"DO218173","chr22",36000001,20,6.06640307090399,1.64244869385639,0.00475318107194196,"positive",FALSE,NA
"DO218173","chr22",39000001,22,5.95766494203978,1.80084050811822,0.00040561163356214,"positive",FALSE,NA
"DO218173","chr22",41000001,18,5.9825312234447,1.51289611571886,0.0275697885265181,"positive",FALSE,NA
"DO218173","chr22",42000001,20,5.90503065047458,1.67834653019763,0.00344494761160338,"positive",FALSE,NA
"DO218173","chr22",43000001,21,6.11175404103675,1.70123169770294,0.00179171326128298,"positive",FALSE,NA
"DO218173","chr22",45000001,20,6.17088932120874,1.61967289931441,0.00576529872602333,"positive",FALSE,NA
"DO218173","chr22",48000001,39,15.4725064667719,1.30626192955477,0.000609170961181463,"positive",FALSE,NA
"DO218173","chrX",19000001,34,14.1904593331154,1.23171685590488,0.00493250597355575,"positive",FALSE,NA
"DO218173","chrX",31000001,34,15.240164722488,1.13214572301027,0.0160634002523978,"positive",FALSE,NA
"DO218173","chrX",34000001,39,15.6640568686394,1.2890633209344,0.000702686945616821,"positive",FALSE,NA
"DO218173","chrX",35000001,35,15.7665883414628,1.12590732425044,0.0138969741693685,"positive",FALSE,NA
"DO218173","chrX",36000001,33,15.5586921391488,1.06080669469506,0.0456511632674138,"positive",FALSE,NA
"DO218173","chrX",46000001,31,14.2558164352018,1.0940680817206,0.0420949793380039,"positive",FALSE,NA
"DO218173","chrX",49000001,27,11.0869104213882,1.24693568680088,0.0268142785271659,"positive",FALSE,NA
"DO218173","chrX",56000001,32,14.6211728829151,1.10386967072902,0.0313817765520437,"positive",FALSE,NA
"DO218173","chrX",96000001,35,14.0864884226798,1.28318641654671,0.00239036730929337,"positive",FALSE,NA
"DO218173","chrX",103000001,31,13.8123124558239,1.1380950399148,0.0306000013863978,"positive",FALSE,NA
"DO218173","chrX",110000001,33,15.541532837621,1.06234909145989,0.0453026059973476,"positive",FALSE,NA
"DO218173","chrX",124000001,34,14.9775296578682,1.15642113813107,0.0135344320296786,"positive",FALSE,NA
"DO218173","chrX",131000001,36,13.6889779325346,1.36312579177316,0.000447729926959326,"positive",FALSE,NA
"DO218173","chrX",135000001,30,13.6366045371646,1.10937360100382,0.0462542946718324,"positive",FALSE,NA
"DO218173","chrX",150000001,35,14.6108446783268,1.23223471691583,0.00379138487129463,"positive",FALSE,NA
"DO218174","chr1",56000001,34,0.631733039646895,4.92999077051551,9.81819831209857e-42,"positive",FALSE,NA
"DO218174","chr14",106000001,4,0.193691064859127,2.69755979437193,0.0258414680345078,"positive",FALSE,NA
"DO218176","chr1",28000001,35,4.7118711870339,2.76794569180046,1.90534077006145e-15,"positive",FALSE,NA
"DO218176","chr1",154000001,25,7.02004643704164,1.76168377125438,0.000150866743427804,"positive",FALSE,NA
"DO218176","chr6",18000001,17,4.73616484327085,1.74077250048193,0.00717382284267349,"positive",FALSE,NA
"DO218176","chr12",64000001,13,2.84573510132958,2.01256427768584,0.00672358963031867,"positive",FALSE,NA
"DO218176","chr21",27000001,17,4.66435938238457,1.76069361716288,0.00611546681685506,"positive",FALSE,NA
"DO218176","chr22",24000001,16,4.27431856497758,1.78909928633216,0.00764260833331702,"positive",FALSE,NA
"DO218205","chr1",20000001,10,1.40767041391838,2.46050548271325,0.00211286809477215,"positive",FALSE,NA
"DO218205","chr3",116000001,9,1.80397726787608,2.04380103090131,0.0483157952578387,"positive",FALSE,NA
"DO218205","chr6",122000001,17,1.47500716623515,3.14742512888401,1.51349095173464e-09,"positive",FALSE,NA
"DO218205","chr11",77000001,8,1.24878010296403,2.28111394953686,0.025261919116764,"positive",FALSE,NA
"DO218212","chr2",5000001,18,3.54264161835763,2.19415505178813,6.21914796456282e-05,"positive",FALSE,NA
"DO218212","chr5",146000001,12,2.98176541577548,1.84403718520562,0.032665546394372,"positive",FALSE,NA
"DO218254","chr2",219000001,6,0.459362041405483,2.76029245474759,0.00641895493610439,"positive",FALSE,NA
"DO218254","chr6",5000001,21,0.582815273469118,4.31147761220028,1.25477643809713e-21,"positive",FALSE,NA
"DO218254","chr6",6000001,6,0.724282668770789,2.4085030246921,0.0472414646704071,"positive",FALSE,NA
"DO218254","chr17",77000001,6,0.571750059591002,2.60047122077007,0.0171165652435621,"positive",FALSE,NA
"DO218333","chr4",12000001,24,7.51173270682461,1.61259555438886,0.0012874101928063,"positive",FALSE,NA
"DO218333","chr5",172000001,12,2.42560387099368,2.09512174908901,0.00672358963031867,"positive",FALSE,NA
"DO218333","chr7",159000001,2,0.0136052673357393,2.28319619151976,0.0419681812430418,"positive",FALSE,NA
"DO218333","chr19",56000001,12,2.82372187187182,1.91105652693819,0.0218262546864517,"positive",FALSE,NA
"DO218347","chr1",247000001,8,0.709850108198061,2.81263452230797,0.000879988201859918,"positive",FALSE,NA
"DO218347","chr1",249058001,4,0.0535893009934005,3.02303703549543,0.000387857702170218,"positive",FALSE,NA
"DO218347","chr5",77000001,4,0.174349489093705,2.73835661841729,0.0185852038887794,"positive",FALSE,NA
"DO218347","chr5",139000001,6,0.182047391519123,3.25249582578166,6.25714217830636e-05,"positive",FALSE,NA
"DO218347","chr6",26000001,15,0.298385807410457,4.27903833059173,4.59054642497441e-17,"positive",FALSE,NA
"DO218347","chr6",27000001,20,0.485923894169933,4.37800381369463,1.25477643809713e-21,"positive",FALSE,NA
"DO218347","chr6",86000001,5,0.189181201932666,2.99647636229317,0.0016249695209366,"positive",FALSE,NA
"DO218384","chr22",46000001,4,0.163525788503472,2.76170055805439,0.0155169707319504,"positive",FALSE,NA
"DO218388","chr11",97000001,9,1.16299291816309,2.51414548850617,0.00322085781691942,"positive",FALSE,NA
"DO218388","chr14",107000001,2,0.00906350361851126,2.29601055186102,0.0219709437791128,"positive",FALSE,NA
"DO218404","chr17",27000001,13,0.995281417138756,3.17447047198565,1.37040734065896e-07,"positive",FALSE,NA
"DO218404","chr22",49000001,2,153.631233999195,-5.94608734200755,2.44415859031814e-58,"negative",TRUE,0.226566
"DO218404","chr22",50000001,4,96.5891327516415,-4.43131291635302,1.42456361737821e-31,"negative",TRUE,0.144654
"DO218408","chr18",75000001,6,0.659416009254677,2.48704140649756,0.0317680271934462,"positive",FALSE,NA
"DO218419","chr7",159000001,2,0.0145951375262529,2.28041836484429,0.0465557481731253,"positive",FALSE,NA
"DO218419","chr9",140000001,6,0.702213579708554,2.43474649678897,0.0419633705173321,"positive",FALSE,NA
"DO218419","chrX",71000001,10,2.1213408870142,2.00201244453166,0.0355362443792529,"positive",FALSE,NA
"DO218428","chr7",13000001,10,2.1044365588659,2.0113461276845,0.0338217413190251,"positive",FALSE,NA
"DO218428","chr8",43000001,8,1.16624940601506,2.35085848022823,0.017291610759119,"positive",FALSE,NA
"DO218428","chr12",31000001,14,1.23526111980392,3.06282822114197,1.58499120714979e-07,"positive",FALSE,NA
"DO218428","chr12",81000001,8,1.36055815256714,2.191727358011,0.0404368046538853,"positive",FALSE,NA
"DO218428","chr15",95000001,3,39.3099387306621,-3.5077018238863,6.0923115164922e-10,"negative",TRUE,1
"DO218428","chr15",98000001,6,72.8574090049853,-3.49643106036747,1.02161302372386e-19,"negative",TRUE,1
"DO218428","chr15",99000001,3,54.3562411387945,-3.97022894200446,7.64021392951643e-16,"negative",TRUE,1
"DO218428","chr15",100000001,4,34.0155888417399,-2.93925119055775,3.82211504988056e-07,"negative",TRUE,0.872338
"DO218428","chr17",47000001,9,0.593726205083149,3.11867588317927,2.36646136808286e-05,"positive",FALSE,NA
"DO218428","chr17",70000001,9,1.08026341239223,2.58776245372643,0.00190450393183732,"positive",FALSE,NA
"DO218428","chr18",38000001,15,4.37134595394686,1.66987586604647,0.0271159835819711,"positive",FALSE,NA
"DO218428","chr19",17000001,9,1.32553069169776,2.37961158918575,0.00744529706808494,"positive",FALSE,NA
"DO218428","chr19",20000001,13,2.37632355788479,2.23066152836821,0.00134733098115376,"positive",FALSE,NA
"DO218457","chr6",132000001,6,0.496835262809708,2.70501270877081,0.00922786375773491,"positive",FALSE,NA
"DO218489","chr5",50000001,7,0.89805169854659,2.42347288449622,0.0227041154956749,"positive",FALSE,NA
"DO218502","chr7",116000001,13,1.30470991036122,2.90312054567001,2.77361780289023e-06,"positive",FALSE,NA
"DO218502","chr11",95000001,27,1.12304864085673,4.08265347711921,8.26313430024553e-24,"positive",FALSE,NA
"DO218502","chr18",4000001,28,1.39332021257275,3.91197158303718,9.65307713044265e-23,"positive",FALSE,NA
"DO218502","chr20",15000001,8,1.10795230119387,2.40223823066119,0.0131890593149081,"positive",FALSE,NA
"DO218553","chr1",166000001,15,1.62531530267109,2.86651942120437,4.97750580425923e-07,"positive",FALSE,NA
"DO218553","chr10",25000001,8,1.03482333339093,2.46939023823407,0.00895333539621162,"positive",FALSE,NA
"DO218560","chr5",133000001,10,1.30697693643652,2.53873933046723,0.00122150417058913,"positive",FALSE,NA
"DO218560","chrX",144000001,12,2.4144988032568,2.10060838052552,0.00651439028487525,"positive",FALSE,NA
"DO218573","chr7",88000001,8,1.38865395363171,2.17010445138903,0.0450851731518215,"positive",FALSE,NA
"DO218573","chr11",57000001,25,2.85885725106646,2.92445485856183,3.92567753192861e-12,"positive",FALSE,NA
"DO218573","chr11",69000001,18,3.43798602980648,2.23199537240997,4.20610306220884e-05,"positive",TRUE,0.109208
"DO218573","chr11",81000001,16,3.18720850712573,2.1618651179821,0.000328281337926977,"positive",FALSE,NA
"DO218573","chr13",65000001,11,1.48135539665036,2.53707427572963,0.000538885528863038,"positive",FALSE,NA
"DO218573","chr13",66000001,10,1.61872565183279,2.30912063373069,0.00586268854104606,"positive",FALSE,NA
"DO218573","chr20",14000001,10,0.869077251218496,2.93911356872828,4.6444838149875e-05,"positive",FALSE,NA
"DO218605","chr3",88000001,13,1.39577801191401,2.83209746190446,5.89868163132897e-06,"positive",FALSE,NA
"DO218605","chr5",18000001,37,3.9611101571828,3.07141591780264,1.64553182850246e-19,"positive",FALSE,NA
"DO218605","chr5",19000001,13,2.71020303881114,2.07222295440394,0.00442852113120039,"positive",FALSE,NA
"DO218605","chr6",38000001,12,1.06420074430867,2.99843051457586,2.97751562471995e-06,"positive",FALSE,NA
"DO218605","chr6",39000001,27,1.92339742194955,3.50432869641201,4.64295818627345e-18,"positive",FALSE,NA
"DO218605","chr6",42000001,18,0.998411395833705,3.62601958879824,2.4513999461038e-13,"positive",FALSE,NA
"DO218605","chr6",48000001,16,3.99391424768701,1.87642152390539,0.00388914916428127,"positive",FALSE,NA
"DO218605","chr6",82000001,12,2.20816701373521,2.20653947654215,0.00315788299712398,"positive",FALSE,NA
"DO218605","chr11",134000001,7,1.03087787178262,2.29253140147196,0.0450613732781337,"positive",FALSE,NA
"DO218605","chr17",11000001,9,0.787414437168713,2.88345096089476,0.000202684949423733,"positive",FALSE,NA
"DO218605","chr18",23000001,12,1.16614303950002,2.90734392741526,7.78229291709741e-06,"positive",FALSE,NA
"DO218605","chr22",30000001,20,1.2753711967098,3.52943130807707,6.6659965468602e-14,"positive",FALSE,NA
"DO218605","chrX",10000001,11,2.64596062795063,1.87006134068034,0.0450851731518215,"positive",FALSE,NA
"DO218651","chr3",88000001,13,0.738074399841352,3.44678948885765,4.29078796521695e-09,"positive",FALSE,NA
"DO218651","chr3",162000001,7,0.549765682015487,2.83682325544989,0.00173637920899521,"positive",FALSE,NA
"DO218651","chr6",121000001,8,0.662589480460993,2.87012108154642,0.000560836428618009,"positive",FALSE,NA
"DO218651","chr7",45000001,6,0.581777264005213,2.58703623671621,0.0183068476775927,"positive",FALSE,NA
"DO218651","chr14",30000001,17,1.27677207551453,3.30002439276176,1.79440075665088e-10,"positive",FALSE,NA
"DO218651","chr15",66000001,24,0.558305262128593,4.53295401946334,1.16850400773429e-26,"positive",FALSE,NA
"DO218651","chr15",95000001,40,3.01332109304508,3.52701456803378,1.32852256575617e-26,"positive",FALSE,NA
"DO218651","chr15",96000001,13,1.72351420054615,2.60204588362557,5.69098622024767e-05,"positive",FALSE,NA
"DO218651","chr15",97000001,21,2.58801253858156,2.79958614415805,2.26622676744559e-09,"positive",FALSE,NA
"DO218651","chr15",98000001,16,2.11647485187778,2.6567697267332,2.02929132673404e-06,"positive",FALSE,NA
"DO218651","chr15",99000001,11,2.25496281552176,2.06152910957433,0.0147944362740125,"positive",TRUE,0.225115
"DO218651","chr17",31000001,20,1.37248016355495,3.45260156929453,2.57083342118043e-13,"positive",FALSE,NA
"DO218651","chr17",32000001,28,2.79269402373857,3.1136215596091,3.3607586003981e-15,"positive",FALSE,NA
"DO218651","chr17",44000001,5,0.247433327707808,2.8794148192644,0.00487705797155243,"positive",FALSE,NA
"DO218651","chr17",47000001,15,1.76094376386946,2.77727120179837,1.38156233708963e-06,"positive",FALSE,NA
"DO218651","chr17",74000001,12,0.595328510928584,3.51249256194989,6.40034898743015e-09,"positive",FALSE,NA
"DO218669","chr2",62000001,44,1.94105999683734,4.18822567657819,7.18750528775357e-39,"positive",FALSE,NA
"DO218669","chr7",6000001,10,1.92933616847049,2.11175528067338,0.0190769546225541,"positive",FALSE,NA
"DO218669","chr14",107000001,3,0.0341766307953547,2.71196615473667,0.00497860491348366,"positive",FALSE,NA
"DO218684","chr6",163000001,15,3.74736220142031,1.86762916805152,0.00675878972188564,"positive",FALSE,NA
"DO218698","chr1",171000001,17,0.450156260396758,4.20304631674544,1.55561261051111e-17,"positive",FALSE,NA
"DO218698","chr11",64000001,5,0.276131806866071,2.82505803409631,0.00744529706808494,"positive",FALSE,NA
